STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/9/1919,0,0,0,90,67
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/10/1919,0,0,0,76,61
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/11/1919,0,0,0,81,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/12/1919,0,0,0,78,56
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/13/1919,2.03,0,0,87,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/14/1919,0.38,0,0,83,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/15/1919,0,0,0,78,61
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/16/1919,0,0,0,84,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/17/1919,0,0,0,87,65
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/18/1919,0,0,0,86,67
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/19/1919,0,0,0,86,66
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/20/1919,1.52,0,0,82,66
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/21/1919,0.02,0,0,81,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/22/1919,0,0,0,86,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/23/1919,0,0,0,84,67
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/24/1919,0,0,0,84,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/25/1919,0.25,0,0,91,71
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/26/1919,0,0,0,96,75
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/27/1919,0.01,0,0,85,70
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/28/1919,0.07,0,0,78,66
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/29/1919,0,0,0,89,66
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/30/1919,0.42,0,0,85,70
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/31/1919,0,0,0,71,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/1/1919,0,0,0,75,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/2/1919,0,0,0,79,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/3/1919,0.33,0,0,76,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/4/1919,0.08,0,0,72,65
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/5/1919,0,0,0,87,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/6/1919,0.82,0,0,86,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/7/1919,0,0,0,78,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/8/1919,0,0,0,73,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/9/1919,0,0,0,79,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/10/1919,0,0,0,79,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/11/1919,0.04,0,0,81,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/12/1919,0.26,0,0,81,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/13/1919,0.12,0,0,87,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/14/1919,0,0,0,89,65
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/15/1919,0.03,0,0,80,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/16/1919,0.03,0,0,76,61
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/17/1919,0,0,0,79,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/18/1919,0,0,0,81,61
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/19/1919,0,0,0,87,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/20/1919,0.09,0,0,78,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/21/1919,0,0,0,81,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/22/1919,0,0,0,87,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/23/1919,0,0,0,82,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/24/1919,0,0,0,74,56
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/25/1919,0,0,0,74,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/26/1919,0,0,0,74,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/27/1919,0,0,0,74,53
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/28/1919,0,0,0,78,52
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/29/1919,0.08,0,0,78,61
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/30/1919,0,0,0,69,54
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/31/1919,0,0,0,77,51
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/1/1919,0,0,0,79,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/2/1919,0.01,0,0,70,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/3/1919,0.01,0,0,69,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/4/1919,0.03,0,0,75,48
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/5/1919,0.25,0,0,85,61
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/6/1919,0,0,0,88,69
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/7/1919,0,0,0,91,71
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/8/1919,0.07,0,0,82,67
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/9/1919,0.01,0,0,70,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/10/1919,0,0,0,82,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/11/1919,0,0,0,74,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/12/1919,0,0,0,74,51
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/13/1919,0.27,0,0,64,56
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/14/1919,0,0,0,77,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/15/1919,0,0,0,70,53
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/16/1919,0,0,0,80,54
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/17/1919,0.42,0,0,79,61
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/18/1919,0,0,0,75,65
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/19/1919,0,0,0,84,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/20/1919,0,0,0,89,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/21/1919,0,0,0,68,53
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/22/1919,0,0,0,60,47
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/23/1919,0,0,0,73,44
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/24/1919,0,0,0,76,49
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/25/1919,0,0,0,59,41
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/26/1919,0,0,0,80,49
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/27/1919,0,0,0,68,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/28/1919,0.37,0,0,56,47
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/29/1919,0.02,0,0,52,45
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",9/30/1919,0.01,0,0,51,46
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/1/1919,0.01,0,0,68,50
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/2/1919,0,0,0,77,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/3/1919,0,0,0,68,52
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/4/1919,0.12,0,0,56,49
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/5/1919,0.06,0,0,60,48
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/6/1919,0,0,0,76,46
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/7/1919,0,0,0,65,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/8/1919,0.25,0,0,71,50
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/9/1919,0.07,0,0,67,40
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/10/1919,0,0,0,40,31
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/11/1919,0,0,0,46,27
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/12/1919,0,0,0,50,31
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/13/1919,0.31,0,0,55,43
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/14/1919,0,0,0,54,44
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/15/1919,0,0,0,44,35
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/16/1919,0,0,0,47,35
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/17/1919,0,0,0,47,31
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/18/1919,0,0,0,50,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/19/1919,0,0,0,52,30
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/20/1919,0.09,0,0,47,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/21/1919,0,0,0,50,37
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/22/1919,0.04,0,0,64,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/23/1919,0,0,0,47,36
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/24/1919,0.34,0,0,55,31
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/25/1919,0,0,0,31,25
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/26/1919,0,0,0,32,24
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/27/1919,0.24,2.6,3,32,26
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/28/1919,0,0,2,33,19
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/29/1919,0,0,0,50,29
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/30/1919,0.16,0,0,56,38
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",10/31/1919,0,0,0,42,23
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/1/1919,0,0,0,43,20
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/2/1919,0.01,0.1,0,35,29
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/3/1919,0.19,0,0,38,23
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/4/1919,0,0.4,0,26,18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/5/1919,0,0,0,39,22
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/6/1919,0.08,0.8,0,36,30
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/7/1919,0,0,0,39,27
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/8/1919,0,0,0,43,37
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/9/1919,1.17,0,0,44,38
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/10/1919,0.34,0.3,0,56,20
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/11/1919,0.2,0.8,1,23,11
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/12/1919,0,2,2,13,4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/13/1919,0,0,2,26,2
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/14/1919,0,0,2,15,0
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/15/1919,0,0,1,40,10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/16/1919,0,0,1,46,34
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/17/1919,0,0,0,48,32
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/18/1919,0,0,0,39,28
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/19/1919,0,0,0,38,25
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/20/1919,0,0,0,51,32
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/21/1919,0,0,0,47,35
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/22/1919,0,0,0,48,36
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/23/1919,0,0,0,42,25
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/24/1919,0,0,0,33,24
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/25/1919,0,0,0,29,5
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/26/1919,0.07,0.3,0,15,3
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/27/1919,0.05,1.2,2,13,5
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/28/1919,0.27,1.5,3,18,10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/29/1919,0.34,3.5,7,17,10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",11/30/1919,0.01,0.1,7,10,-8
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/1/1919,0,0,6,1,-12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/2/1919,0,0,6,6,-9
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/3/1919,0,0,6,12,-6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/4/1919,0,0,5,25,6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/5/1919,0,0,5,17,7
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/6/1919,0,0,5,21,15
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/7/1919,0,0,5,19,-2
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/8/1919,0,0,5,-2,-8
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/9/1919,0.03,0.3,5,-2,-10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/10/1919,0,0,5,0,-13
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/11/1919,0,0,5,17,-2
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/12/1919,0.21,2.4,7,6,-6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/13/1919,0,0.1,8,2,-12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/14/1919,0,0,7,7,-10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/15/1919,0,0,7,4,-14
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/16/1919,0.01,0.1,7,5,0
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/17/1919,0.18,2.2,9,1,-5
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/18/1919,0.25,2.9,12,8,1
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/19/1919,0,0,12,19,7
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/20/1919,0,0,10,35,19
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/21/1919,0,0,9,33,28
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/22/1919,0,0,9,30,25
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/23/1919,0,0,8,31,19
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/24/1919,0,0,8,21,7
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/25/1919,0,0,8,40,18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/26/1919,0,0,8,37,26
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/27/1919,0,0,8,27,12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/28/1919,0,0,8,27,12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/29/1919,0,0,8,40,27
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/30/1919,0,0,8,31,21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/31/1919,0,0,8,24,-7
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/1/1920,0,0,8,-5,-10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/2/1920,0,0,8,-5,-17
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/3/1920,0.04,0.5,8,2,-6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/4/1920,0,0,8,8,-9
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/5/1920,0.6,3,11,23,4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/6/1920,0.19,2,13,30,21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/7/1920,0,0.4,13,27,15
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/8/1920,0,0,12,17,2
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/9/1920,0,0,11,19,-5
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/10/1920,0,0,10,29,17
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/11/1920,0,0,10,21,12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/12/1920,0,0,9,39,13
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/13/1920,0,0,9,21,3
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/14/1920,0.07,0.6,9,6,-2
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/15/1920,0.16,1.8,11,11,4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/16/1920,0.1,2.2,13,11,7
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/17/1920,0,0,11,7,-7
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/18/1920,0.27,1,12,3,-9
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/19/1920,0.09,2,13,9,-2
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/20/1920,0.19,3.6,16,14,-5
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/21/1920,0,0,15,7,-12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/22/1920,0,0,15,10,0
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/23/1920,0.04,0.4,16,8,2
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/24/1920,0.03,0.4,16,4,-11
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/25/1920,0.06,0.6,16,17,-12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/26/1920,0,0,14,37,1
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/27/1920,0,0,14,4,-8
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/28/1920,0,0,14,17,-7
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/29/1920,0,0,13,38,16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/30/1920,0,0,13,24,3
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/31/1920,0,0,13,22,2
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/1/1920,0,0,13,35,21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/2/1920,0,0,12,35,15
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/3/1920,0,0,12,23,10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/4/1920,0,0,12,25,18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/5/1920,0.14,2,14,30,24
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/6/1920,0.01,0,14,33,28
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/7/1920,0,0,14,34,26
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/8/1920,0,0,13,33,28
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/9/1920,0,0,12,34,21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/10/1920,0,0,12,21,4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/11/1920,0,0,12,16,8
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/12/1920,0.06,0,12,18,8
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/13/1920,0.02,0.8,13,24,-10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/14/1920,0,0,13,-5,-16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/15/1920,0,0,13,-2,-19
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/16/1920,0,0,12,26,-7
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/17/1920,0.05,0.6,13,25,12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/18/1920,0,0,12,13,3
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/19/1920,0,0,12,24,3
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/20/1920,0,0,12,27,20
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/21/1920,0.05,0.5,13,27,18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/22/1920,0.11,0.9,14,27,16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/23/1920,0,0,13,25,14
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/24/1920,0,0,13,16,7
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/25/1920,0.01,0.1,13,15,1
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/26/1920,0,0,13,12,-4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/27/1920,0.01,0,12,24,1
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/28/1920,0,0.1,12,19,6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/29/1920,0,0,12,32,3
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/1/1920,0,0,12,33,16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/2/1920,0,0,11,24,5
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/3/1920,0.45,3.2,14,20,12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/4/1920,0.04,1.7,16,13,1
