Unnamed: 0,Date,MaxTemp,MinTemp,Precip,Snow,SnowDepth,datetime,day,month,year,season
39401,11/17/2007,40,30,T,T,0,2007-11-17,17,11,2007,Fall
39402,11/18/2007,39,29,0.06,T,0,2007-11-18,18,11,2007,Fall
39403,11/19/2007,42,31,0,0,0,2007-11-19,19,11,2007,Fall
39404,11/20/2007,41,31,0,0,0,2007-11-20,20,11,2007,Fall
39405,11/21/2007,33,28,0.02,0.2,0,2007-11-21,21,11,2007,Fall
39406,11/22/2007,29,16,T,0.2,T,2007-11-22,22,11,2007,Fall
39407,11/23/2007,35,15,0,0,T,2007-11-23,23,11,2007,Fall
39408,11/24/2007,38,30,0,0,0,2007-11-24,24,11,2007,Fall
39409,11/25/2007,48,28,0,0,0,2007-11-25,25,11,2007,Fall
39410,11/26/2007,37,29,T,T,0,2007-11-26,26,11,2007,Fall
39411,11/27/2007,30,5,T,T,0,2007-11-27,27,11,2007,Fall
39412,11/28/2007,29,13,T,T,0,2007-11-28,28,11,2007,Fall
39413,11/29/2007,19,7,0,0,0,2007-11-29,29,11,2007,Fall
39414,11/30/2007,19,4,0,0,0,2007-11-30,30,11,2007,Fall
39690,9/1/2008,88,68,0,0,0,2008-09-01,1,9,2008,Fall
39691,9/2/2008,80,56,0.02,0,0,2008-09-02,2,9,2008,Fall
39692,9/3/2008,68,50,0,0,0,2008-09-03,3,9,2008,Fall
39693,9/4/2008,64,53,T,0,0,2008-09-04,4,9,2008,Fall
39694,9/5/2008,71,52,0,0,0,2008-09-05,5,9,2008,Fall
39695,9/6/2008,70,49,0.09,0,0,2008-09-06,6,9,2008,Fall
39696,9/7/2008,67,50,0.04,0,0,2008-09-07,7,9,2008,Fall
39697,9/8/2008,65,49,0,0,0,2008-09-08,8,9,2008,Fall
39698,9/9/2008,69,45,0,0,0,2008-09-09,9,9,2008,Fall
39699,9/10/2008,70,55,0,0,0,2008-09-10,10,9,2008,Fall
39700,9/11/2008,78,58,0.45,0,0,2008-09-11,11,9,2008,Fall
39701,9/12/2008,72,57,0,0,0,2008-09-12,12,9,2008,Fall
39702,9/13/2008,66,56,0.28,0,0,2008-09-13,13,9,2008,Fall
39703,9/14/2008,63,51,0.23,0,0,2008-09-14,14,9,2008,Fall
39704,9/15/2008,65,47,0,0,0,2008-09-15,15,9,2008,Fall
39705,9/16/2008,82,52,0,0,0,2008-09-16,16,9,2008,Fall
39706,9/17/2008,75,54,0,0,0,2008-09-17,17,9,2008,Fall
39707,9/18/2008,81,57,0,0,0,2008-09-18,18,9,2008,Fall
39708,9/19/2008,82,64,T,0,0,2008-09-19,19,9,2008,Fall
39709,9/20/2008,79,59,0,0,0,2008-09-20,20,9,2008,Fall
39710,9/21/2008,82,57,0,0,0,2008-09-21,21,9,2008,Fall
39711,9/22/2008,77,62,0.03,0,0,2008-09-22,22,9,2008,Fall
39712,9/23/2008,81,64,0.61,0,0,2008-09-23,23,9,2008,Fall
39713,9/24/2008,69,53,0,0,0,2008-09-24,24,9,2008,Fall
39714,9/25/2008,77,54,T,0,0,2008-09-25,25,9,2008,Fall
39715,9/26/2008,84,61,0,0,0,2008-09-26,26,9,2008,Fall
39716,9/27/2008,73,55,0,0,0,2008-09-27,27,9,2008,Fall
39717,9/28/2008,64,50,0.03,0,0,2008-09-28,28,9,2008,Fall
39718,9/29/2008,64,50,0,0,0,2008-09-29,29,9,2008,Fall
39719,9/30/2008,58,42,0,0,0,2008-09-30,30,9,2008,Fall
39720,10/1/2008,58,42,0,0,0,2008-10-01,1,10,2008,Fall
39721,10/2/2008,68,41,0,0,0,2008-10-02,2,10,2008,Fall
39722,10/3/2008,59,40,0,0,0,2008-10-03,3,10,2008,Fall
39723,10/4/2008,63,40,0,0,0,2008-10-04,4,10,2008,Fall
39724,10/5/2008,62,47,0.2,0,0,2008-10-05,5,10,2008,Fall
39725,10/6/2008,71,54,0.07,0,0,2008-10-06,6,10,2008,Fall
39726,10/7/2008,61,44,0.93,0,0,2008-10-07,7,10,2008,Fall
39727,10/8/2008,71,43,0,0,0,2008-10-08,8,10,2008,Fall
39728,10/9/2008,62,42,0.05,0,0,2008-10-09,9,10,2008,Fall
39729,10/10/2008,69,48,T,0,0,2008-10-10,10,10,2008,Fall
39730,10/11/2008,75,54,0.01,0,0,2008-10-11,11,10,2008,Fall
39731,10/12/2008,78,61,T,0,0,2008-10-12,12,10,2008,Fall
39732,10/13/2008,70,43,0.43,0,0,2008-10-13,13,10,2008,Fall
39733,10/14/2008,53,39,T,0,0,2008-10-14,14,10,2008,Fall
39734,10/15/2008,55,40,0.01,0,0,2008-10-15,15,10,2008,Fall
39735,10/16/2008,53,35,0,0,0,2008-10-16,16,10,2008,Fall
39736,10/17/2008,53,43,T,0,0,2008-10-17,17,10,2008,Fall
39737,10/18/2008,56,37,0,0,0,2008-10-18,18,10,2008,Fall
39738,10/19/2008,66,46,0.01,0,0,2008-10-19,19,10,2008,Fall
39739,10/20/2008,55,39,0,0,0,2008-10-20,20,10,2008,Fall
39740,10/21/2008,52,31,0.01,0,0,2008-10-21,21,10,2008,Fall
39741,10/22/2008,46,40,0.17,0,0,2008-10-22,22,10,2008,Fall
39742,10/23/2008,54,42,T,0,0,2008-10-23,23,10,2008,Fall
39743,10/24/2008,53,44,0.02,0,0,2008-10-24,24,10,2008,Fall
39744,10/25/2008,61,42,0,0,0,2008-10-25,25,10,2008,Fall
39745,10/26/2008,49,34,0.05,T,0,2008-10-26,26,10,2008,Fall
39746,10/27/2008,40,28,0,0,0,2008-10-27,27,10,2008,Fall
39747,10/28/2008,48,27,0,0,0,2008-10-28,28,10,2008,Fall
39748,10/29/2008,54,30,0,0,0,2008-10-29,29,10,2008,Fall
39749,10/30/2008,71,39,0,0,0,2008-10-30,30,10,2008,Fall
39750,10/31/2008,62,41,0,0,0,2008-10-31,31,10,2008,Fall
39751,11/1/2008,57,34,0,0,0,2008-11-01,1,11,2008,Fall
39752,11/2/2008,67,48,0,0,0,2008-11-02,2,11,2008,Fall
39753,11/3/2008,74,48,0,0,0,2008-11-03,3,11,2008,Fall
39754,11/4/2008,71,51,0,0,0,2008-11-04,4,11,2008,Fall
39755,11/5/2008,65,57,0.04,0,0,2008-11-05,5,11,2008,Fall
39756,11/6/2008,60,42,0.41,0,0,2008-11-06,6,11,2008,Fall
39757,11/7/2008,42,32,0.19,1.1,T,2008-11-07,7,11,2008,Fall
39758,11/8/2008,38,30,0.05,T,0,2008-11-08,8,11,2008,Fall
39759,11/9/2008,31,23,T,T,0,2008-11-09,9,11,2008,Fall
39760,11/10/2008,34,20,0,0,0,2008-11-10,10,11,2008,Fall
39761,11/11/2008,33,23,0.21,0.7,0,2008-11-11,11,11,2008,Fall
39762,11/12/2008,37,32,0.07,0.5,1,2008-11-12,12,11,2008,Fall
39763,11/13/2008,44,35,0.07,0,0,2008-11-13,13,11,2008,Fall
39764,11/14/2008,41,30,T,T,0,2008-11-14,14,11,2008,Fall
39765,11/15/2008,37,25,T,T,0,2008-11-15,15,11,2008,Fall
39766,11/16/2008,33,25,T,T,0,2008-11-16,16,11,2008,Fall
39767,11/17/2008,31,19,T,T,0,2008-11-17,17,11,2008,Fall
39768,11/18/2008,32,17,0,0,0,2008-11-18,18,11,2008,Fall
39769,11/19/2008,36,25,0,0,0,2008-11-19,19,11,2008,Fall
39770,11/20/2008,29,15,T,T,0,2008-11-20,20,11,2008,Fall
39771,11/21/2008,22,9,0,0,0,2008-11-21,21,11,2008,Fall
39772,11/22/2008,33,20,0.02,0.5,1,2008-11-22,22,11,2008,Fall
39773,11/23/2008,38,30,T,T,T,2008-11-23,23,11,2008,Fall
39774,11/24/2008,36,22,T,T,0,2008-11-24,24,11,2008,Fall
39775,11/25/2008,32,17,0,0,0,2008-11-25,25,11,2008,Fall
39776,11/26/2008,38,18,0,0,0,2008-11-26,26,11,2008,Fall
39777,11/27/2008,42,22,0,0,0,2008-11-27,27,11,2008,Fall
39778,11/28/2008,41,23,0,0,0,2008-11-28,28,11,2008,Fall
39779,11/29/2008,41,21,T,T,0,2008-11-29,29,11,2008,Fall
39780,11/30/2008,29,22,0.08,1.5,1,2008-11-30,30,11,2008,Fall
40055,9/1/2009,72,51,0,0,0,2009-09-01,1,9,2009,Fall
40056,9/2/2009,74,53,0,0,0,2009-09-02,2,9,2009,Fall
40057,9/3/2009,74,54,0,0,0,2009-09-03,3,9,2009,Fall
40058,9/4/2009,76,53,0,0,0,2009-09-04,4,9,2009,Fall
40059,9/5/2009,79,56,0,0,0,2009-09-05,5,9,2009,Fall
40060,9/6/2009,79,59,0,0,0,2009-09-06,6,9,2009,Fall
40061,9/7/2009,79,58,0,0,0,2009-09-07,7,9,2009,Fall
40062,9/8/2009,80,60,0,0,0,2009-09-08,8,9,2009,Fall
40063,9/9/2009,80,61,0.01,0,0,2009-09-09,9,9,2009,Fall
40064,9/10/2009,83,64,0,0,0,2009-09-10,10,9,2009,Fall
40065,9/11/2009,82,65,0,0,0,2009-09-11,11,9,2009,Fall
40066,9/12/2009,82,65,0,0,0,2009-09-12,12,9,2009,Fall
40067,9/13/2009,83,63,0,0,0,2009-09-13,13,9,2009,Fall
40068,9/14/2009,81,62,0,0,0,2009-09-14,14,9,2009,Fall
40069,9/15/2009,84,58,0,0,0,2009-09-15,15,9,2009,Fall
40070,9/16/2009,75,60,0,0,0,2009-09-16,16,9,2009,Fall
40071,9/17/2009,82,59,0,0,0,2009-09-17,17,9,2009,Fall
40072,9/18/2009,83,62,0,0,0,2009-09-18,18,9,2009,Fall
40073,9/19/2009,83,63,0,0,0,2009-09-19,19,9,2009,Fall
40074,9/20/2009,78,61,0,0,0,2009-09-20,20,9,2009,Fall
40075,9/21/2009,76,57,T,0,0,2009-09-21,21,9,2009,Fall
40076,9/22/2009,70,60,T,0,0,2009-09-22,22,9,2009,Fall
40077,9/23/2009,78,62,T,0,0,2009-09-23,23,9,2009,Fall
40078,9/24/2009,78,58,T,0,0,2009-09-24,24,9,2009,Fall
40079,9/25/2009,70,56,0.37,0,0,2009-09-25,25,9,2009,Fall
40080,9/26/2009,74,52,0,0,0,2009-09-26,26,9,2009,Fall
40081,9/27/2009,73,49,0.08,0,0,2009-09-27,27,9,2009,Fall
40082,9/28/2009,58,49,T,0,0,2009-09-28,28,9,2009,Fall
40083,9/29/2009,55,42,0,0,0,2009-09-29,29,9,2009,Fall
40084,9/30/2009,60,39,0,0,0,2009-09-30,30,9,2009,Fall
40085,10/1/2009,51,46,1.29,0,0,2009-10-01,1,10,2009,Fall
40086,10/2/2009,50,46,0.16,0,0,2009-10-02,2,10,2009,Fall
40087,10/3/2009,51,44,0.04,0,0,2009-10-03,3,10,2009,Fall
40088,10/4/2009,54,43,T,0,0,2009-10-04,4,10,2009,Fall
40089,10/5/2009,52,39,0.27,0,0,2009-10-05,5,10,2009,Fall
40090,10/6/2009,47,42,1.38,0,0,2009-10-06,6,10,2009,Fall
40091,10/7/2009,64,38,0,0,0,2009-10-07,7,10,2009,Fall
40092,10/8/2009,51,37,0,0,0,2009-10-08,8,10,2009,Fall
40093,10/9/2009,48,31,0,0,0,2009-10-09,9,10,2009,Fall
40094,10/10/2009,40,26,0.01,0.3,T,2009-10-10,10,10,2009,Fall
40095,10/11/2009,40,30,0,0,0,2009-10-11,11,10,2009,Fall
40096,10/12/2009,36,28,0.25,2.5,1,2009-10-12,12,10,2009,Fall
40097,10/13/2009,40,26,0,0,T,2009-10-13,13,10,2009,Fall
40098,10/14/2009,44,36,0.05,0,0,2009-10-14,14,10,2009,Fall
40099,10/15/2009,40,34,0.3,T,0,2009-10-15,15,10,2009,Fall
40100,10/16/2009,45,37,0.04,0,0,2009-10-16,16,10,2009,Fall
40101,10/17/2009,49,33,0,0,0,2009-10-17,17,10,2009,Fall
40102,10/18/2009,63,34,0,0,0,2009-10-18,18,10,2009,Fall
40103,10/19/2009,58,46,0,0,0,2009-10-19,19,10,2009,Fall
40104,10/20/2009,54,47,0.01,0,0,2009-10-20,20,10,2009,Fall
40105,10/21/2009,48,38,0.55,0,0,2009-10-21,21,10,2009,Fall
40106,10/22/2009,44,37,0,0,0,2009-10-22,22,10,2009,Fall
40107,10/23/2009,40,33,0.44,T,0,2009-10-23,23,10,2009,Fall
40108,10/24/2009,52,31,T,0,0,2009-10-24,24,10,2009,Fall
40109,10/25/2009,48,44,0.03,0,0,2009-10-25,25,10,2009,Fall
40110,10/26/2009,50,36,0,0,0,2009-10-26,26,10,2009,Fall
40111,10/27/2009,55,35,0,0,0,2009-10-27,27,10,2009,Fall
40112,10/28/2009,51,38,T,0,0,2009-10-28,28,10,2009,Fall
40113,10/29/2009,53,50,0.57,0,0,2009-10-29,29,10,2009,Fall
40114,10/30/2009,60,35,0.17,T,0,2009-10-30,30,10,2009,Fall
40115,10/31/2009,44,35,0.01,0,0,2009-10-31,31,10,2009,Fall
40116,11/1/2009,58,35,0,0,0,2009-11-01,1,11,2009,Fall
40117,11/2/2009,50,30,0,0,0,2009-11-02,2,11,2009,Fall
40118,11/3/2009,48,27,0.09,0,0,2009-11-03,3,11,2009,Fall
40119,11/4/2009,45,32,0,0,0,2009-11-04,4,11,2009,Fall
40120,11/5/2009,54,28,0,0,0,2009-11-05,5,11,2009,Fall
40121,11/6/2009,64,44,0,0,0,2009-11-06,6,11,2009,Fall
40122,11/7/2009,64,42,0,0,0,2009-11-07,7,11,2009,Fall
40123,11/8/2009,64,42,0,0,0,2009-11-08,8,11,2009,Fall
40124,11/9/2009,61,36,0,0,0,2009-11-09,9,11,2009,Fall
40125,11/10/2009,61,30,0,0,0,2009-11-10,10,11,2009,Fall
40126,11/11/2009,58,39,0,0,0,2009-11-11,11,11,2009,Fall
40127,11/12/2009,55,43,0,0,0,2009-11-12,12,11,2009,Fall
40128,11/13/2009,54,46,0.06,0,0,2009-11-13,13,11,2009,Fall
40129,11/14/2009,48,30,T,0,0,2009-11-14,14,11,2009,Fall
40130,11/15/2009,49,27,0,0,0,2009-11-15,15,11,2009,Fall
40131,11/16/2009,49,26,0,0,0,2009-11-16,16,11,2009,Fall
40132,11/17/2009,48,26,0,0,0,2009-11-17,17,11,2009,Fall
40133,11/18/2009,50,28,0,0,0,2009-11-18,18,11,2009,Fall
40134,11/19/2009,47,42,0.03,0,0,2009-11-19,19,11,2009,Fall
40135,11/20/2009,51,36,0,0,0,2009-11-20,20,11,2009,Fall
40136,11/21/2009,51,32,0,0,0,2009-11-21,21,11,2009,Fall
40137,11/22/2009,57,45,T,0,0,2009-11-22,22,11,2009,Fall
40138,11/23/2009,52,46,0.01,0,0,2009-11-23,23,11,2009,Fall
40139,11/24/2009,47,42,0.06,0,0,2009-11-24,24,11,2009,Fall
40140,11/25/2009,42,36,0.1,0,0,2009-11-25,25,11,2009,Fall
40141,11/26/2009,36,27,0,0,0,2009-11-26,26,11,2009,Fall
40142,11/27/2009,41,24,0,0,0,2009-11-27,27,11,2009,Fall
40143,11/28/2009,46,28,0,0,0,2009-11-28,28,11,2009,Fall
40144,11/29/2009,37,33,0.03,T,0,2009-11-29,29,11,2009,Fall
40145,11/30/2009,44,29,0,0,0,2009-11-30,30,11,2009,Fall
40420,9/1/2010,77,60,0,0,0,2010-09-01,1,9,2010,Fall
40421,9/2/2010,73,59,0.74,0,0,2010-09-02,2,9,2010,Fall
40422,9/3/2010,61,51,T,0,0,2010-09-03,3,9,2010,Fall
40423,9/4/2010,69,48,0,0,0,2010-09-04,4,9,2010,Fall
40424,9/5/2010,73,50,0,0,0,2010-09-05,5,9,2010,Fall
40425,9/6/2010,71,59,0.13,0,0,2010-09-06,6,9,2010,Fall
40426,9/7/2010,63,52,T,0,0,2010-09-07,7,9,2010,Fall
40427,9/8/2010,69,46,0,0,0,2010-09-08,8,9,2010,Fall
40428,9/9/2010,65,52,T,0,0,2010-09-09,9,9,2010,Fall
40429,9/10/2010,71,58,0.16,0,0,2010-09-10,10,9,2010,Fall
40430,9/11/2010,73,56,0,0,0,2010-09-11,11,9,2010,Fall
40431,9/12/2010,79,54,0,0,0,2010-09-12,12,9,2010,Fall
40432,9/13/2010,74,54,0,0,0,2010-09-13,13,9,2010,Fall
40433,9/14/2010,68,53,0,0,0,2010-09-14,14,9,2010,Fall
40434,9/15/2010,66,52,0.91,0,0,2010-09-15,15,9,2010,Fall
40435,9/16/2010,56,50,0,0,0,2010-09-16,16,9,2010,Fall
40436,9/17/2010,64,53,0.01,0,0,2010-09-17,17,9,2010,Fall
40437,9/18/2010,60,45,T,0,0,2010-09-18,18,9,2010,Fall
40438,9/19/2010,64,50,0,0,0,2010-09-19,19,9,2010,Fall
40439,9/20/2010,80,52,0.03,0,0,2010-09-20,20,9,2010,Fall
40440,9/21/2010,77,53,0.53,T,0,2010-09-21,21,9,2010,Fall
40441,9/22/2010,65,48,1.01,0,0,2010-09-22,22,9,2010,Fall
40442,9/23/2010,74,57,1.98,0,0,2010-09-23,23,9,2010,Fall
40443,9/24/2010,61,50,0,0,0,2010-09-24,24,9,2010,Fall
40444,9/25/2010,61,45,0.02,0,0,2010-09-25,25,9,2010,Fall
40445,9/26/2010,65,41,0,0,0,2010-09-26,26,9,2010,Fall
40446,9/27/2010,75,45,0,0,0,2010-09-27,27,9,2010,Fall
40447,9/28/2010,66,54,0,0,0,2010-09-28,28,9,2010,Fall
40448,9/29/2010,74,52,0,0,0,2010-09-29,29,9,2010,Fall
40449,9/30/2010,72,49,0,0,0,2010-09-30,30,9,2010,Fall
40450,10/1/2010,70,47,T,0,0,2010-10-01,1,10,2010,Fall
40451,10/2/2010,56,41,0,0,0,2010-10-02,2,10,2010,Fall
40452,10/3/2010,59,38,0,0,0,2010-10-03,3,10,2010,Fall
40453,10/4/2010,65,41,0,0,0,2010-10-04,4,10,2010,Fall
40454,10/5/2010,74,45,0,0,0,2010-10-05,5,10,2010,Fall
40455,10/6/2010,71,54,0,0,0,2010-10-06,6,10,2010,Fall
40456,10/7/2010,74,46,0,0,0,2010-10-07,7,10,2010,Fall
40457,10/8/2010,87,57,0,0,0,2010-10-08,8,10,2010,Fall
40458,10/9/2010,83,58,0,0,0,2010-10-09,9,10,2010,Fall
40459,10/10/2010,81,54,0,0,0,2010-10-10,10,10,2010,Fall
40460,10/11/2010,80,54,0,0,0,2010-10-11,11,10,2010,Fall
40461,10/12/2010,72,52,0,0,0,2010-10-12,12,10,2010,Fall
40462,10/13/2010,66,47,0,0,0,2010-10-13,13,10,2010,Fall
40463,10/14/2010,69,45,0,0,0,2010-10-14,14,10,2010,Fall
40464,10/15/2010,61,43,0,0,0,2010-10-15,15,10,2010,Fall
40465,10/16/2010,66,46,0,0,0,2010-10-16,16,10,2010,Fall
40466,10/17/2010,59,40,T,0,0,2010-10-17,17,10,2010,Fall
40467,10/18/2010,56,39,T,0,0,2010-10-18,18,10,2010,Fall
40468,10/19/2010,60,40,0,0,0,2010-10-19,19,10,2010,Fall
40469,10/20/2010,68,43,0,0,0,2010-10-20,20,10,2010,Fall
40470,10/21/2010,53,40,0,0,0,2010-10-21,21,10,2010,Fall
40471,10/22/2010,68,36,0,0,0,2010-10-22,22,10,2010,Fall
40472,10/23/2010,65,52,0.01,0,0,2010-10-23,23,10,2010,Fall
40473,10/24/2010,61,53,0.51,0,0,2010-10-24,24,10,2010,Fall
40474,10/25/2010,61,52,0.67,0,0,2010-10-25,25,10,2010,Fall
40475,10/26/2010,63,42,0.37,0,0,2010-10-26,26,10,2010,Fall
40476,10/27/2010,42,35,0.05,T,0,2010-10-27,27,10,2010,Fall
40477,10/28/2010,42,30,0,0,0,2010-10-28,28,10,2010,Fall
40478,10/29/2010,53,28,0,0,0,2010-10-29,29,10,2010,Fall
40479,10/30/2010,52,35,0,0,0,2010-10-30,30,10,2010,Fall
40480,10/31/2010,49,30,0,0,0,2010-10-31,31,10,2010,Fall
40481,11/1/2010,52,31,0,0,0,2010-11-01,1,11,2010,Fall
40482,11/2/2010,56,34,0,0,0,2010-11-02,2,11,2010,Fall
40483,11/3/2010,56,44,0,0,0,2010-11-03,3,11,2010,Fall
40484,11/4/2010,46,33,0,0,0,2010-11-04,4,11,2010,Fall
40485,11/5/2010,45,27,0,0,0,2010-11-05,5,11,2010,Fall
40486,11/6/2010,57,31,0,0,0,2010-11-06,6,11,2010,Fall
40487,11/7/2010,61,36,0,0,0,2010-11-07,7,11,2010,Fall
40488,11/8/2010,63,43,0,0,0,2010-11-08,8,11,2010,Fall
40489,11/9/2010,69,43,0,0,0,2010-11-09,9,11,2010,Fall
40490,11/10/2010,68,45,0.17,0,0,2010-11-10,10,11,2010,Fall
40491,11/11/2010,52,37,0,0,0,2010-11-11,11,11,2010,Fall
40492,11/12/2010,43,36,0.03,T,0,2010-11-12,12,11,2010,Fall
40493,11/13/2010,36,33,0.98,7.7,1,2010-11-13,13,11,2010,Fall
40494,11/14/2010,35,33,0.06,0.3,4,2010-11-14,14,11,2010,Fall
40495,11/15/2010,39,27,0,0,3,2010-11-15,15,11,2010,Fall
40496,11/16/2010,35,30,0.02,0.1,3,2010-11-16,16,11,2010,Fall
40497,11/17/2010,37,30,0,0,2,2010-11-17,17,11,2010,Fall
40498,11/18/2010,31,27,T,T,2,2010-11-18,18,11,2010,Fall
40499,11/19/2010,39,23,0,0,1,2010-11-19,19,11,2010,Fall
40500,11/20/2010,29,18,0.02,0,T,2010-11-20,20,11,2010,Fall
40501,11/21/2010,34,27,0.03,0,T,2010-11-21,21,11,2010,Fall
40502,11/22/2010,31,14,0.02,0.1,T,2010-11-22,22,11,2010,Fall
40503,11/23/2010,24,12,0,0,T,2010-11-23,23,11,2010,Fall
40504,11/24/2010,33,20,0.12,1.1,T,2010-11-24,24,11,2010,Fall
40505,11/25/2010,27,6,T,T,1,2010-11-25,25,11,2010,Fall
40506,11/26/2010,26,11,0,0,1,2010-11-26,26,11,2010,Fall
40507,11/27/2010,28,10,0,0,1,2010-11-27,27,11,2010,Fall
40508,11/28/2010,45,27,0,0,1,2010-11-28,28,11,2010,Fall
40509,11/29/2010,41,36,0.59,0,T,2010-11-29,29,11,2010,Fall
40510,11/30/2010,36,18,0.03,0.5,T,2010-11-30,30,11,2010,Fall
40785,9/1/2011,94,71,0,0,0,2011-09-01,1,9,2011,Fall
40786,9/2/2011,82,72,0.02,0,0,2011-09-02,2,9,2011,Fall
40787,9/3/2011,81,60,T,0,0,2011-09-03,3,9,2011,Fall
40788,9/4/2011,71,53,T,0,0,2011-09-04,4,9,2011,Fall
40789,9/5/2011,72,48,0,0,0,2011-09-05,5,9,2011,Fall
40790,9/6/2011,74,51,0,0,0,2011-09-06,6,9,2011,Fall
40791,9/7/2011,79,53,0,0,0,2011-09-07,7,9,2011,Fall
40792,9/8/2011,86,57,0,0,0,2011-09-08,8,9,2011,Fall
40793,9/9/2011,90,63,0,0,0,2011-09-09,9,9,2011,Fall
40794,9/10/2011,89,63,0,0,0,2011-09-10,10,9,2011,Fall
40795,9/11/2011,89,65,0,0,0,2011-09-11,11,9,2011,Fall
40796,9/12/2011,90,61,0,0,0,2011-09-12,12,9,2011,Fall
40797,9/13/2011,70,54,0,0,0,2011-09-13,13,9,2011,Fall
40798,9/14/2011,60,41,0,0,0,2011-09-14,14,9,2011,Fall
40799,9/15/2011,58,36,0,0,0,2011-09-15,15,9,2011,Fall
40800,9/16/2011,60,48,0,0,0,2011-09-16,16,9,2011,Fall
40801,9/17/2011,67,49,T,0,0,2011-09-17,17,9,2011,Fall
40802,9/18/2011,61,53,0.2,0,0,2011-09-18,18,9,2011,Fall
40803,9/19/2011,75,51,0,0,0,2011-09-19,19,9,2011,Fall
40804,9/20/2011,73,55,0.04,0,0,2011-09-20,20,9,2011,Fall
40805,9/21/2011,61,49,0.05,0,0,2011-09-21,21,9,2011,Fall
40806,9/22/2011,57,46,T,0,0,2011-09-22,22,9,2011,Fall
40807,9/23/2011,60,47,0,0,0,2011-09-23,23,9,2011,Fall
40808,9/24/2011,62,41,0,0,0,2011-09-24,24,9,2011,Fall
40809,9/25/2011,67,45,T,0,0,2011-09-25,25,9,2011,Fall
40810,9/26/2011,70,53,T,0,0,2011-09-26,26,9,2011,Fall
40811,9/27/2011,67,58,0.05,0,0,2011-09-27,27,9,2011,Fall
40812,9/28/2011,81,56,0,0,0,2011-09-28,28,9,2011,Fall
40813,9/29/2011,66,55,T,0,0,2011-09-29,29,9,2011,Fall
40814,9/30/2011,64,44,0,0,0,2011-09-30,30,9,2011,Fall
40815,10/1/2011,64,38,0,0,0,2011-10-01,1,10,2011,Fall
40816,10/2/2011,80,43,0,0,0,2011-10-02,2,10,2011,Fall
40817,10/3/2011,83,50,0,0,0,2011-10-03,3,10,2011,Fall
40818,10/4/2011,85,52,0,0,0,2011-10-04,4,10,2011,Fall
40819,10/5/2011,88,62,0,0,0,2011-10-05,5,10,2011,Fall
40820,10/6/2011,83,57,0,0,0,2011-10-06,6,10,2011,Fall
40821,10/7/2011,85,65,0,0,0,2011-10-07,7,10,2011,Fall
40822,10/8/2011,83,71,T,0,0,2011-10-08,8,10,2011,Fall
40823,10/9/2011,83,64,0,0,0,2011-10-09,9,10,2011,Fall
40824,10/10/2011,76,57,0.12,0,0,2011-10-10,10,10,2011,Fall
40825,10/11/2011,76,54,0.02,0,0,2011-10-11,11,10,2011,Fall
40826,10/12/2011,69,57,0.54,0,0,2011-10-12,12,10,2011,Fall
40827,10/13/2011,60,48,T,0,0,2011-10-13,13,10,2011,Fall
40828,10/14/2011,57,48,0,0,0,2011-10-14,14,10,2011,Fall
40829,10/15/2011,60,43,T,0,0,2011-10-15,15,10,2011,Fall
40830,10/16/2011,59,45,0,0,0,2011-10-16,16,10,2011,Fall
40831,10/17/2011,58,41,0,0,0,2011-10-17,17,10,2011,Fall
40832,10/18/2011,47,42,T,0,0,2011-10-18,18,10,2011,Fall
40833,10/19/2011,49,39,0,0,0,2011-10-19,19,10,2011,Fall
40834,10/20/2011,55,35,0,0,0,2011-10-20,20,10,2011,Fall
40835,10/21/2011,61,32,0,0,0,2011-10-21,21,10,2011,Fall
40836,10/22/2011,61,40,0,0,0,2011-10-22,22,10,2011,Fall
40837,10/23/2011,58,42,0.01,0,0,2011-10-23,23,10,2011,Fall
40838,10/24/2011,62,39,0,0,0,2011-10-24,24,10,2011,Fall
40839,10/25/2011,56,42,T,0,0,2011-10-25,25,10,2011,Fall
40840,10/26/2011,51,40,T,0,0,2011-10-26,26,10,2011,Fall
40841,10/27/2011,53,36,0.01,0,0,2011-10-27,27,10,2011,Fall
40842,10/28/2011,56,34,0,0,0,2011-10-28,28,10,2011,Fall
40843,10/29/2011,54,31,0,0,0,2011-10-29,29,10,2011,Fall
40844,10/30/2011,50,39,T,0,0,2011-10-30,30,10,2011,Fall
40845,10/31/2011,50,33,0,0,0,2011-10-31,31,10,2011,Fall
40846,11/1/2011,55,45,T,0,0,2011-11-01,1,11,2011,Fall
40847,11/2/2011,51,37,T,0,0,2011-11-02,2,11,2011,Fall
40848,11/3/2011,54,30,0,0,0,2011-11-03,3,11,2011,Fall
40849,11/4/2011,56,28,0,0,0,2011-11-04,4,11,2011,Fall
40850,11/5/2011,57,40,0,0,0,2011-11-05,5,11,2011,Fall
40851,11/6/2011,55,43,T,0,0,2011-11-06,6,11,2011,Fall
40852,11/7/2011,50,35,0,0,0,2011-11-07,7,11,2011,Fall
40853,11/8/2011,47,34,0,0,0,2011-11-08,8,11,2011,Fall
40854,11/9/2011,50,34,T,T,0,2011-11-09,9,11,2011,Fall
40855,11/10/2011,39,31,T,T,0,2011-11-10,10,11,2011,Fall
40856,11/11/2011,50,30,0,0,0,2011-11-11,11,11,2011,Fall
40857,11/12/2011,64,31,0,0,0,2011-11-12,12,11,2011,Fall
40858,11/13/2011,49,40,0,0,0,2011-11-13,13,11,2011,Fall
